"operator_name"	"date"	"aggregate_oil_volume"
"8996"	"TEXAS AMERICAN RESOURCES COMPANY"	2014-02-01	570608
"8997"	"TEXAS AMERICAN RESOURCES COMPANY"	2014-03-01	587813
"8998"	"TEXAS AMERICAN RESOURCES COMPANY"	2014-04-01	614918
"8999"	"TEXAS AMERICAN RESOURCES COMPANY"	2014-05-01	649804
"9000"	"TEXAS AMERICAN RESOURCES COMPANY"	2014-06-01	693001
"9001"	"TEXAS AMERICAN RESOURCES COMPANY"	2014-07-01	737631
"9002"	"TEXAS AMERICAN RESOURCES COMPANY"	2014-08-01	789035
"9003"	"TEXAS AMERICAN RESOURCES COMPANY"	2014-09-01	829290
"9004"	"TEXAS AMERICAN RESOURCES COMPANY"	2014-10-01	870687
"9005"	"TEXAS AMERICAN RESOURCES COMPANY"	2014-11-01	916920
"9006"	"TEXAS AMERICAN RESOURCES COMPANY"	2014-12-01	972698
"9007"	"TEXAS AMERICAN RESOURCES COMPANY"	2015-01-01	1034644
"9008"	"TEXAS AMERICAN RESOURCES COMPANY"	2015-02-01	1083461
"9009"	"TEXAS AMERICAN RESOURCES COMPANY"	2015-03-01	1134615
"9010"	"TEXAS AMERICAN RESOURCES COMPANY"	2015-04-01	1182990
"9011"	"TEXAS AMERICAN RESOURCES COMPANY"	2015-05-01	1229210
"9012"	"TEXAS AMERICAN RESOURCES COMPANY"	2015-06-01	1279485
"9013"	"TEXAS AMERICAN RESOURCES COMPANY"	2015-07-01	1317602
"9014"	"TEXAS AMERICAN RESOURCES COMPANY"	2015-08-01	1354800
"9015"	"TEXAS AMERICAN RESOURCES COMPANY"	2015-09-01	1364421
"9016"	"TEXAS AMERICAN RESOURCES COMPANY"	2015-10-01	1374090
"9017"	"TRISTAR OIL & GAS"	2011-03-01	0
"9018"	"TRISTAR OIL & GAS"	2011-04-01	0
"9019"	"TRISTAR OIL & GAS"	2011-05-01	0
"9020"	"TRISTAR OIL & GAS"	2011-06-01	0
"9021"	"TRISTAR OIL & GAS"	2011-07-01	0
"9022"	"TRISTAR OIL & GAS"	2011-08-01	0
"9023"	"TRISTAR OIL & GAS"	2011-09-01	0
"9024"	"TRISTAR OIL & GAS"	2011-10-01	0
"9025"	"TRISTAR OIL & GAS"	2011-11-01	0
"9026"	"TRISTAR OIL & GAS"	2011-12-01	0
"9027"	"TRISTAR OIL & GAS"	2012-01-01	0
"9028"	"TRISTAR OIL & GAS"	2012-02-01	0
"9029"	"TRISTAR OIL & GAS"	2012-03-01	0
"9030"	"TRISTAR OIL & GAS"	2012-04-01	0
"9031"	"TRISTAR OIL & GAS"	2012-05-01	0
"9032"	"TRISTAR OIL & GAS"	2012-06-01	0
"9033"	"TRISTAR OIL & GAS"	2012-07-01	0
"9034"	"TRISTAR OIL & GAS"	2012-08-01	0
"9035"	"TRISTAR OIL & GAS"	2012-09-01	0
"9036"	"TRISTAR OIL & GAS"	2012-10-01	0
"9037"	"TRISTAR OIL & GAS"	2012-11-01	0
"9038"	"TRISTAR OIL & GAS"	2012-12-01	0
"9039"	"TRISTAR OIL & GAS"	2013-01-01	0
"9040"	"TRISTAR OIL & GAS"	2013-02-01	0
"9041"	"TRISTAR OIL & GAS"	2013-03-01	0
"9042"	"TRISTAR OIL & GAS"	2013-04-01	0
"9043"	"TRISTAR OIL & GAS"	2013-05-01	0
"9044"	"TRISTAR OIL & GAS"	2013-06-01	0
"9045"	"TRISTAR OIL & GAS"	2013-08-01	0
"9046"	"TRISTAR OIL & GAS"	2013-09-01	0
"9047"	"TRISTAR OIL & GAS"	2014-03-01	0
"9048"	"TRISTAR OIL & GAS"	2014-04-01	0
"9049"	"TRISTAR OIL & GAS"	2014-06-01	0
"9050"	"TRISTAR OIL & GAS"	2014-10-01	0
"9051"	"TRISTAR OIL & GAS"	2015-01-01	0
"9052"	"TRISTAR OIL & GAS"	2015-02-01	0
"9053"	"TXCO RESOURCES INC."	2005-09-01	1561
"9054"	"TXCO RESOURCES INC."	2005-10-01	8911
"9055"	"TXCO RESOURCES INC."	2005-11-01	18942
"9056"	"TXCO RESOURCES INC."	2005-12-01	31521
"9057"	"TXCO RESOURCES INC."	2006-01-01	39431
"9058"	"TXCO RESOURCES INC."	2006-02-01	47264
"9059"	"TXCO RESOURCES INC."	2006-03-01	59171
"9060"	"TXCO RESOURCES INC."	2006-04-01	68362
"9061"	"TXCO RESOURCES INC."	2006-05-01	78631
"9062"	"TXCO RESOURCES INC."	2006-06-01	86359
"9063"	"TXCO RESOURCES INC."	2006-07-01	91910
"9064"	"TXCO RESOURCES INC."	2006-08-01	95872
"9065"	"TXCO RESOURCES INC."	2006-09-01	99428
"9066"	"TXCO RESOURCES INC."	2006-10-01	103348
"9067"	"TXCO RESOURCES INC."	2006-11-01	109907
"9068"	"TXCO RESOURCES INC."	2006-12-01	114884
"9069"	"TXCO RESOURCES INC."	2007-01-01	123131
"9070"	"TXCO RESOURCES INC."	2007-02-01	130993
"9071"	"TXCO RESOURCES INC."	2007-03-01	135756
"9072"	"TXCO RESOURCES INC."	2007-04-01	138829
"9073"	"TXCO RESOURCES INC."	2007-05-01	149766
"9074"	"TXCO RESOURCES INC."	2007-06-01	158818
"9075"	"TXCO RESOURCES INC."	2007-07-01	163850
"9076"	"TXCO RESOURCES INC."	2007-08-01	171983
"9077"	"TXCO RESOURCES INC."	2007-09-01	195278
"9078"	"TXCO RESOURCES INC."	2007-10-01	210472
"9079"	"TXCO RESOURCES INC."	2007-11-01	226390
"9080"	"TXCO RESOURCES INC."	2007-12-01	242675
"9081"	"TXCO RESOURCES INC."	2008-01-01	256929
"9082"	"TXCO RESOURCES INC."	2008-02-01	267390
"9083"	"TXCO RESOURCES INC."	2008-03-01	275971
"9084"	"TXCO RESOURCES INC."	2008-04-01	298291
"9085"	"TXCO RESOURCES INC."	2008-05-01	317473
"9086"	"TXCO RESOURCES INC."	2008-06-01	332706
"9087"	"TXCO RESOURCES INC."	2008-07-01	346181
"9088"	"TXCO RESOURCES INC."	2008-08-01	363662
"9089"	"TXCO RESOURCES INC."	2008-09-01	396825
"9090"	"TXCO RESOURCES INC."	2008-10-01	426728
"9091"	"TXCO RESOURCES INC."	2008-11-01	450583
"9092"	"TXCO RESOURCES INC."	2008-12-01	485799
"9093"	"TXCO RESOURCES INC."	2009-01-01	518742
"9094"	"TXCO RESOURCES INC."	2009-02-01	545540
"9095"	"TXCO RESOURCES INC."	2009-03-01	572776
"9096"	"TXCO RESOURCES INC."	2009-04-01	597682
"9097"	"TXCO RESOURCES INC."	2009-05-01	613086
"9098"	"TXCO RESOURCES INC."	2009-06-01	625920
"9099"	"TXCO RESOURCES INC."	2009-07-01	636963
"9100"	"TXCO RESOURCES INC."	2009-08-01	646812
"9101"	"TXCO RESOURCES INC."	2009-09-01	656312
"9102"	"TXCO RESOURCES INC."	2009-10-01	667149
"9103"	"TXCO RESOURCES INC."	2009-11-01	678301
"9104"	"TXCO RESOURCES INC."	2009-12-01	694632
"9105"	"TXCO RESOURCES INC."	2010-01-01	707350
"9106"	"TXCO RESOURCES INC."	2010-02-01	716331
"9107"	"TXCO RESOURCES INC."	2010-03-01	728557
"9108"	"TXCO RESOURCES INC."	2010-04-01	739875
"9109"	"TXCO RESOURCES INC."	2010-05-01	751191
"9110"	"TXCO RESOURCES INC."	2010-06-01	761441
"9111"	"TXCO RESOURCES INC."	2010-07-01	770996
"9112"	"TXCO RESOURCES INC."	2010-08-01	782077
"9113"	"TXCO RESOURCES INC."	2010-09-01	792485
"9114"	"TXCO RESOURCES INC."	2010-10-01	803023
"9115"	"TXCO RESOURCES INC."	2010-11-01	812944
"9116"	"TXCO RESOURCES INC."	2010-12-01	823336
"9117"	"TXCO RESOURCES INC."	2011-01-01	832206
"9118"	"TXCO RESOURCES INC."	2011-02-01	844570
"9119"	"TXCO RESOURCES INC."	2011-03-01	855225
"9120"	"TXCO RESOURCES INC."	2011-04-01	870182
"9121"	"TXCO RESOURCES INC."	2011-05-01	888399
"9122"	"TXCO RESOURCES INC."	2011-06-01	897464
"9123"	"TXCO RESOURCES INC."	2011-07-01	913164
"9124"	"TXCO RESOURCES INC."	2011-08-01	927846
"9125"	"TXCO RESOURCES INC."	2011-09-01	940271
"9126"	"TXCO RESOURCES INC."	2011-10-01	951027
"9127"	"TXCO RESOURCES INC."	2011-11-01	961699
"9128"	"TXCO RESOURCES INC."	2011-12-01	970684
"9129"	"TXCO RESOURCES INC."	2012-01-01	979831
"9130"	"TXCO RESOURCES INC."	2012-02-01	987746
"9131"	"TXCO RESOURCES INC."	2012-03-01	996617
"9132"	"TXCO RESOURCES INC."	2012-04-01	1006716
"9133"	"TXCO RESOURCES INC."	2012-05-01	1016063
"9134"	"TXCO RESOURCES INC."	2012-06-01	1024462
"9135"	"TXCO RESOURCES INC."	2012-07-01	1032078
"9136"	"TXCO RESOURCES INC."	2012-08-01	1039514
"9137"	"TXCO RESOURCES INC."	2012-09-01	1046147
"9138"	"TXCO RESOURCES INC."	2012-10-01	1054372
"9139"	"TXCO RESOURCES INC."	2012-11-01	1064094
"9140"	"TXCO RESOURCES INC."	2012-12-01	1073471
"9141"	"TXCO RESOURCES INC."	2013-01-01	1081781
"9142"	"TXCO RESOURCES INC."	2013-02-01	1090389
"9143"	"TXCO RESOURCES INC."	2013-03-01	1099705
"9144"	"TXCO RESOURCES INC."	2013-04-01	1108691
"9145"	"TXCO RESOURCES INC."	2013-05-01	1118709
"9146"	"TXCO RESOURCES INC."	2013-06-01	1127341
"9147"	"TXCO RESOURCES INC."	2013-07-01	1136299
"9148"	"TXCO RESOURCES INC."	2013-08-01	1144070
"9149"	"TXCO RESOURCES INC."	2013-09-01	1152165
"9150"	"TXCO RESOURCES INC."	2013-10-01	1159529
"9151"	"TXCO RESOURCES INC."	2013-11-01	1166470
"9152"	"TXCO RESOURCES INC."	2013-12-01	1172537
"9153"	"TXCO RESOURCES INC."	2014-01-01	1179009
"9154"	"TXCO RESOURCES INC."	2014-02-01	1184804
"9155"	"TXCO RESOURCES INC."	2014-03-01	1190603
"9156"	"TXCO RESOURCES INC."	2014-04-01	1196050
"9157"	"TXCO RESOURCES INC."	2014-05-01	1201743
"9158"	"TXCO RESOURCES INC."	2014-06-01	1207373
"9159"	"TXCO RESOURCES INC."	2014-07-01	1214151
"9160"	"TXCO RESOURCES INC."	2014-08-01	1221094
"9161"	"TXCO RESOURCES INC."	2014-09-01	1227476
"9162"	"TXCO RESOURCES INC."	2014-10-01	1234658
"9163"	"TXCO RESOURCES INC."	2014-11-01	1240484
"9164"	"TXCO RESOURCES INC."	2014-12-01	1247134
"9165"	"TXCO RESOURCES INC."	2015-01-01	1252806
"9166"	"TXCO RESOURCES INC."	2015-02-01	1257343
"9167"	"TXCO RESOURCES INC."	2015-03-01	1262554
"9168"	"TXCO RESOURCES INC."	2015-04-01	1267094
"9169"	"TXCO RESOURCES INC."	2015-05-01	1271776
"9170"	"TXCO RESOURCES INC."	2015-06-01	1275877
"9171"	"TXCO RESOURCES INC."	2015-07-01	1279785
"9172"	"TXCO RESOURCES INC."	2015-08-01	1284029
"9173"	"TXCO RESOURCES INC."	2015-09-01	1284048
"9174"	"TXCO RESOURCES INC."	2015-10-01	1284068
"9175"	"U.S. ENERGY DEVELOPMENT CORP"	2015-10-01	32
"9176"	"UNION GAS OPERATING COMPANY"	2010-07-01	3194
"9177"	"UNION GAS OPERATING COMPANY"	2010-09-01	9361
"9178"	"UNION GAS OPERATING COMPANY"	2010-10-01	21485
"9179"	"UNION GAS OPERATING COMPANY"	2010-11-01	24444
"9180"	"UNION GAS OPERATING COMPANY"	2010-12-01	26841
"9181"	"UNION GAS OPERATING COMPANY"	2011-01-01	28864
"9182"	"UNION GAS OPERATING COMPANY"	2011-02-01	32864
"9183"	"UNION GAS OPERATING COMPANY"	2011-03-01	36656
"9184"	"UNION GAS OPERATING COMPANY"	2011-04-01	39528
"9185"	"UNION GAS OPERATING COMPANY"	2011-05-01	43313
"9186"	"UNION GAS OPERATING COMPANY"	2011-06-01	50967
"9187"	"UNION GAS OPERATING COMPANY"	2011-07-01	63629
"9188"	"UNION GAS OPERATING COMPANY"	2011-08-01	78741
"9189"	"UNION GAS OPERATING COMPANY"	2011-09-01	89491
"9190"	"UNION GAS OPERATING COMPANY"	2011-10-01	98792
"9191"	"UNION GAS OPERATING COMPANY"	2011-11-01	103425
"9192"	"UNION GAS OPERATING COMPANY"	2011-12-01	108280
"9193"	"UNION GAS OPERATING COMPANY"	2012-01-01	113850
"9194"	"UNION GAS OPERATING COMPANY"	2012-02-01	118227
"9195"	"UNION GAS OPERATING COMPANY"	2012-03-01	128101
"9196"	"UNION GAS OPERATING COMPANY"	2012-04-01	136823
"9197"	"UNION GAS OPERATING COMPANY"	2012-05-01	144731
"9198"	"UNION GAS OPERATING COMPANY"	2012-06-01	151469
"9199"	"UNION GAS OPERATING COMPANY"	2012-07-01	157375
"9200"	"UNION GAS OPERATING COMPANY"	2012-08-01	161126
"9201"	"UNION GAS OPERATING COMPANY"	2012-09-01	163079
"9202"	"UNION GAS OPERATING COMPANY"	2012-10-01	166248
"9203"	"UNION GAS OPERATING COMPANY"	2012-11-01	168813
"9204"	"UNION GAS OPERATING COMPANY"	2012-12-01	172477
"9205"	"UNION GAS OPERATING COMPANY"	2013-01-01	177205
"9206"	"UNION GAS OPERATING COMPANY"	2013-02-01	182183
"9207"	"UNION GAS OPERATING COMPANY"	2013-03-01	185535
"9208"	"UNION GAS OPERATING COMPANY"	2013-04-01	188722
"9209"	"UNION GAS OPERATING COMPANY"	2013-05-01	191814
"9210"	"UNION GAS OPERATING COMPANY"	2013-06-01	196310
"9211"	"UNION GAS OPERATING COMPANY"	2013-07-01	201016
"9212"	"UNION GAS OPERATING COMPANY"	2013-08-01	204572
"9213"	"UNION GAS OPERATING COMPANY"	2013-09-01	207012
"9214"	"UNION GAS OPERATING COMPANY"	2013-10-01	209713
"9215"	"UNION GAS OPERATING COMPANY"	2013-11-01	212990
"9216"	"UNION GAS OPERATING COMPANY"	2013-12-01	214799
"9217"	"UNION GAS OPERATING COMPANY"	2014-01-01	216040
"9218"	"UNION GAS OPERATING COMPANY"	2014-02-01	219732
"9219"	"UNION GAS OPERATING COMPANY"	2014-03-01	222537
"9220"	"UNION GAS OPERATING COMPANY"	2014-04-01	225583
"9221"	"UNION GAS OPERATING COMPANY"	2014-05-01	227714
"9222"	"UNION GAS OPERATING COMPANY"	2014-06-01	229924
"9223"	"UNION GAS OPERATING COMPANY"	2014-07-01	232072
"9224"	"UNION GAS OPERATING COMPANY"	2014-08-01	234163
"9225"	"UNION GAS OPERATING COMPANY"	2014-09-01	235556
"9226"	"UNION GAS OPERATING COMPANY"	2014-10-01	237597
"9227"	"UNION GAS OPERATING COMPANY"	2014-11-01	239471
"9228"	"UNION GAS OPERATING COMPANY"	2014-12-01	240650
"9229"	"UNION GAS OPERATING COMPANY"	2015-01-01	242812
"9230"	"UNION GAS OPERATING COMPANY"	2015-02-01	244401
"9231"	"UNION GAS OPERATING COMPANY"	2015-03-01	246149
"9232"	"UNION GAS OPERATING COMPANY"	2015-04-01	247610
"9233"	"UNION GAS OPERATING COMPANY"	2015-05-01	248598
"9234"	"UNION GAS OPERATING COMPANY"	2015-06-01	249945
"9235"	"UNION GAS OPERATING COMPANY"	2015-07-01	251984
"9236"	"UNION GAS OPERATING COMPANY"	2015-08-01	254203
"9237"	"URSA OPERATING COMPANY LLC"	2013-08-01	363
"9238"	"URSA OPERATING COMPANY LLC"	2014-02-01	4411
"9239"	"URSA OPERATING COMPANY LLC"	2014-03-01	8485
"9240"	"URSA OPERATING COMPANY LLC"	2014-04-01	12221
"9241"	"URSA OPERATING COMPANY LLC"	2014-05-01	15783
"9242"	"URSA OPERATING COMPANY LLC"	2014-06-01	18952
"9243"	"URSA OPERATING COMPANY LLC"	2014-07-01	22196
"9244"	"URSA OPERATING COMPANY LLC"	2014-08-01	25050
"9245"	"URSA OPERATING COMPANY LLC"	2014-09-01	27638
"9246"	"URSA OPERATING COMPANY LLC"	2014-10-01	30116
"9247"	"URSA OPERATING COMPANY LLC"	2014-11-01	32525
"9248"	"URSA OPERATING COMPANY LLC"	2014-12-01	34759
"9249"	"URSA OPERATING COMPANY LLC"	2015-01-01	37333
"9250"	"URSA OPERATING COMPANY LLC"	2015-02-01	39305
"9251"	"URSA OPERATING COMPANY LLC"	2015-03-01	41445
"9252"	"URSA OPERATING COMPANY LLC"	2015-04-01	43447
"9253"	"URSA OPERATING COMPANY LLC"	2015-05-01	45410
"9254"	"URSA OPERATING COMPANY LLC"	2015-06-01	47252
"9255"	"URSA OPERATING COMPANY LLC"	2015-07-01	49066
"9256"	"VALENCE OPERATING COMPANY"	2012-10-01	4977
"9257"	"VALENCE OPERATING COMPANY"	2012-11-01	4977
"9258"	"VALENCE OPERATING COMPANY"	2012-12-01	11797
"9259"	"VALENCE OPERATING COMPANY"	2013-01-01	16077
"9260"	"VALENCE OPERATING COMPANY"	2013-02-01	21451
"9261"	"VALENCE OPERATING COMPANY"	2013-03-01	28302
"9262"	"VALENCE OPERATING COMPANY"	2013-04-01	36606
"9263"	"VALENCE OPERATING COMPANY"	2013-05-01	49215
"9264"	"VALENCE OPERATING COMPANY"	2013-06-01	62330
"9265"	"VALENCE OPERATING COMPANY"	2013-07-01	74595
"9266"	"VALENCE OPERATING COMPANY"	2013-08-01	84707
"9267"	"VALENCE OPERATING COMPANY"	2013-09-01	93436
"9268"	"VALENCE OPERATING COMPANY"	2013-10-01	108137
"9269"	"VALENCE OPERATING COMPANY"	2013-11-01	119380
"9270"	"VALENCE OPERATING COMPANY"	2013-12-01	130739
"9271"	"VALENCE OPERATING COMPANY"	2014-01-01	140411
"9272"	"VALENCE OPERATING COMPANY"	2014-02-01	152535
"9273"	"VALENCE OPERATING COMPANY"	2014-03-01	160858
"9274"	"VALENCE OPERATING COMPANY"	2014-04-01	170719
"9275"	"VALENCE OPERATING COMPANY"	2014-05-01	177746
"9276"	"VALENCE OPERATING COMPANY"	2014-06-01	184574
"9277"	"VALENCE OPERATING COMPANY"	2014-07-01	196417
"9278"	"VALENCE OPERATING COMPANY"	2014-08-01	200526
"9279"	"VALENCE OPERATING COMPANY"	2014-09-01	206262
"9280"	"VALENCE OPERATING COMPANY"	2014-10-01	212862
"9281"	"VALENCE OPERATING COMPANY"	2014-11-01	233926
"9282"	"VALENCE OPERATING COMPANY"	2014-12-01	254415
"9283"	"VALENCE OPERATING COMPANY"	2015-01-01	272755
"9284"	"VALENCE OPERATING COMPANY"	2015-02-01	287357
"9285"	"VALENCE OPERATING COMPANY"	2015-03-01	302156
"9286"	"VALENCE OPERATING COMPANY"	2015-04-01	315501
"9287"	"VALENCE OPERATING COMPANY"	2015-05-01	330464
"9288"	"VALENCE OPERATING COMPANY"	2015-06-01	341936
"9289"	"VALENCE OPERATING COMPANY"	2015-07-01	353557
"9290"	"VALENCE OPERATING COMPANY"	2015-08-01	363722
"9291"	"VALENCE OPERATING COMPANY"	2015-09-01	363895
"9292"	"VALENCE OPERATING COMPANY"	2015-10-01	364088
"9293"	"VISTAR OIL TEXAS LLC"	2015-04-01	2053
"9294"	"WCS OIL & GAS CORPORATION"	2008-10-01	310
"9295"	"WCS OIL & GAS CORPORATION"	2008-11-01	844
"9296"	"WCS OIL & GAS CORPORATION"	2008-12-01	1342
"9297"	"WCS OIL & GAS CORPORATION"	2009-01-01	1696
"9298"	"WCS OIL & GAS CORPORATION"	2009-02-01	2018
"9299"	"WCS OIL & GAS CORPORATION"	2009-03-01	2235
"9300"	"WCS OIL & GAS CORPORATION"	2009-04-01	2396
"9301"	"WCS OIL & GAS CORPORATION"	2009-05-01	2591
"9302"	"WCS OIL & GAS CORPORATION"	2009-06-01	2861
"9303"	"WCS OIL & GAS CORPORATION"	2009-07-01	3119
"9304"	"WCS OIL & GAS CORPORATION"	2009-08-01	3344
"9305"	"WCS OIL & GAS CORPORATION"	2009-09-01	3540
"9306"	"WCS OIL & GAS CORPORATION"	2009-10-01	3731
"9307"	"WCS OIL & GAS CORPORATION"	2009-11-01	3931
"9308"	"WCS OIL & GAS CORPORATION"	2009-12-01	4139
"9309"	"WCS OIL & GAS CORPORATION"	2010-01-01	4308
"9310"	"WCS OIL & GAS CORPORATION"	2010-02-01	6389
"9311"	"WCS OIL & GAS CORPORATION"	2010-03-01	6752
"9312"	"WCS OIL & GAS CORPORATION"	2010-04-01	8149
"9313"	"WCS OIL & GAS CORPORATION"	2010-05-01	9508
"9314"	"WCS OIL & GAS CORPORATION"	2010-06-01	10548
"9315"	"WCS OIL & GAS CORPORATION"	2010-07-01	11468
"9316"	"WCS OIL & GAS CORPORATION"	2010-08-01	12362
"9317"	"WCS OIL & GAS CORPORATION"	2010-09-01	12427
"9318"	"WCS OIL & GAS CORPORATION"	2010-10-01	12501
"9319"	"WCS OIL & GAS CORPORATION"	2010-11-01	13616
"9320"	"WCS OIL & GAS CORPORATION"	2010-12-01	15429
"9321"	"WCS OIL & GAS CORPORATION"	2011-01-01	16100
"9322"	"WCS OIL & GAS CORPORATION"	2011-02-01	16618
"9323"	"WCS OIL & GAS CORPORATION"	2011-03-01	17167
"9324"	"WCS OIL & GAS CORPORATION"	2011-04-01	17667
"9325"	"WCS OIL & GAS CORPORATION"	2011-05-01	18129
"9326"	"WCS OIL & GAS CORPORATION"	2011-06-01	18568
"9327"	"WCS OIL & GAS CORPORATION"	2011-07-01	18989
"9328"	"WCS OIL & GAS CORPORATION"	2011-08-01	19444
"9329"	"WCS OIL & GAS CORPORATION"	2011-09-01	19825
"9330"	"WCS OIL & GAS CORPORATION"	2011-10-01	20217
"9331"	"WCS OIL & GAS CORPORATION"	2011-11-01	20635
"9332"	"WCS OIL & GAS CORPORATION"	2011-12-01	21165
"9333"	"WCS OIL & GAS CORPORATION"	2012-01-01	21677
"9334"	"WCS OIL & GAS CORPORATION"	2012-02-01	22035
"9335"	"WCS OIL & GAS CORPORATION"	2012-03-01	22385
"9336"	"WCS OIL & GAS CORPORATION"	2012-04-01	22639
"9337"	"WCS OIL & GAS CORPORATION"	2012-05-01	22933
"9338"	"WCS OIL & GAS CORPORATION"	2012-06-01	23209
"9339"	"WCS OIL & GAS CORPORATION"	2012-07-01	23504
"9340"	"WCS OIL & GAS CORPORATION"	2012-08-01	23848
"9341"	"WCS OIL & GAS CORPORATION"	2012-09-01	24127
"9342"	"WCS OIL & GAS CORPORATION"	2012-10-01	24414
"9343"	"WCS OIL & GAS CORPORATION"	2012-11-01	24684
"9344"	"WCS OIL & GAS CORPORATION"	2012-12-01	24947
"9345"	"WCS OIL & GAS CORPORATION"	2013-01-01	25296
"9346"	"WCS OIL & GAS CORPORATION"	2013-02-01	25552
"9347"	"WCS OIL & GAS CORPORATION"	2013-03-01	25819
"9348"	"WCS OIL & GAS CORPORATION"	2013-04-01	25977
"9349"	"WCS OIL & GAS CORPORATION"	2013-05-01	26311
"9350"	"WCS OIL & GAS CORPORATION"	2013-06-01	26528
"9351"	"WCS OIL & GAS CORPORATION"	2013-07-01	26741
"9352"	"WCS OIL & GAS CORPORATION"	2013-08-01	27013
"9353"	"WCS OIL & GAS CORPORATION"	2013-09-01	27256
"9354"	"WCS OIL & GAS CORPORATION"	2013-10-01	27458
"9355"	"WCS OIL & GAS CORPORATION"	2013-11-01	27686
"9356"	"WCS OIL & GAS CORPORATION"	2013-12-01	27915
"9357"	"WCS OIL & GAS CORPORATION"	2014-01-01	28165
"9358"	"WCS OIL & GAS CORPORATION"	2014-02-01	28395
"9359"	"WCS OIL & GAS CORPORATION"	2014-03-01	28624
"9360"	"WCS OIL & GAS CORPORATION"	2014-04-01	28826
"9361"	"WCS OIL & GAS CORPORATION"	2014-05-01	29047
"9362"	"WCS OIL & GAS CORPORATION"	2014-06-01	29248
"9363"	"WCS OIL & GAS CORPORATION"	2014-07-01	29452
"9364"	"WCS OIL & GAS CORPORATION"	2014-08-01	29556
"9365"	"WCS OIL & GAS CORPORATION"	2014-09-01	29750
"9366"	"WCS OIL & GAS CORPORATION"	2014-10-01	29868
"9367"	"WCS OIL & GAS CORPORATION"	2014-11-01	30349
"9368"	"WCS OIL & GAS CORPORATION"	2014-12-01	30764
"9369"	"WCS OIL & GAS CORPORATION"	2015-01-01	36297
"9370"	"WCS OIL & GAS CORPORATION"	2015-02-01	38795
"9371"	"WCS OIL & GAS CORPORATION"	2015-03-01	41848
"9372"	"WCS OIL & GAS CORPORATION"	2015-04-01	44467
"9373"	"WCS OIL & GAS CORPORATION"	2015-05-01	47071
"9374"	"WCS OIL & GAS CORPORATION"	2015-06-01	49282
"9375"	"WCS OIL & GAS CORPORATION"	2015-07-01	51735
"9376"	"WCS OIL & GAS CORPORATION"	2015-08-01	53843
"9377"	"WCS OIL & GAS CORPORATION"	2015-09-01	53846
"9378"	"WCS OIL & GAS CORPORATION"	2015-10-01	53870
"9379"	"WEBER ENERGY CORPORATION"	2008-05-01	189
"9380"	"WEBER ENERGY CORPORATION"	2008-06-01	450
"9381"	"WEBER ENERGY CORPORATION"	2008-07-01	798
"9382"	"WEBER ENERGY CORPORATION"	2008-08-01	978
"9383"	"WEBER ENERGY CORPORATION"	2008-09-01	1062
"9384"	"WEBER ENERGY CORPORATION"	2008-10-01	1235
"9385"	"WEBER ENERGY CORPORATION"	2008-11-01	1285
"9386"	"WEBER ENERGY CORPORATION"	2009-03-01	1312
"9387"	"WEBER ENERGY CORPORATION"	2009-04-01	1346
"9388"	"WEBER ENERGY CORPORATION"	2009-10-01	4087
"9389"	"WEBER ENERGY CORPORATION"	2009-11-01	11368
"9390"	"WEBER ENERGY CORPORATION"	2009-12-01	11788
"9391"	"WEBER ENERGY CORPORATION"	2010-01-01	13370
"9392"	"WEBER ENERGY CORPORATION"	2010-02-01	20733
"9393"	"WEBER ENERGY CORPORATION"	2010-03-01	24495
"9394"	"WEBER ENERGY CORPORATION"	2010-04-01	28787
"9395"	"WEBER ENERGY CORPORATION"	2010-05-01	32860
"9396"	"WEBER ENERGY CORPORATION"	2010-06-01	43392
"9397"	"WEBER ENERGY CORPORATION"	2010-07-01	53831
"9398"	"WEBER ENERGY CORPORATION"	2010-08-01	62064
"9399"	"WEBER ENERGY CORPORATION"	2010-09-01	69538
"9400"	"WEBER ENERGY CORPORATION"	2010-10-01	76175
"9401"	"WEBER ENERGY CORPORATION"	2010-11-01	81474
"9402"	"WEBER ENERGY CORPORATION"	2010-12-01	86985
"9403"	"WEBER ENERGY CORPORATION"	2011-01-01	91741
"9404"	"WEBER ENERGY CORPORATION"	2011-02-01	96476
"9405"	"WEBER ENERGY CORPORATION"	2011-03-01	100982
"9406"	"WEBER ENERGY CORPORATION"	2011-04-01	105137
"9407"	"WEBER ENERGY CORPORATION"	2011-05-01	109295
"9408"	"WEBER ENERGY CORPORATION"	2011-06-01	112875
"9409"	"WEBER ENERGY CORPORATION"	2011-07-01	117020
"9410"	"WEBER ENERGY CORPORATION"	2011-08-01	120906
"9411"	"WEBER ENERGY CORPORATION"	2011-09-01	125003
"9412"	"WEBER ENERGY CORPORATION"	2011-10-01	128274
"9413"	"WEBER ENERGY CORPORATION"	2011-11-01	145839
"9414"	"WEBER ENERGY CORPORATION"	2011-12-01	157759
"9415"	"WEBER ENERGY CORPORATION"	2012-01-01	166261
"9416"	"WEBER ENERGY CORPORATION"	2012-02-01	177325
"9417"	"WEBER ENERGY CORPORATION"	2012-03-01	188008
"9418"	"WEBER ENERGY CORPORATION"	2012-04-01	195609
"9419"	"WEBER ENERGY CORPORATION"	2012-05-01	201827
"9420"	"WEBER ENERGY CORPORATION"	2012-06-01	207950
"9421"	"WEBER ENERGY CORPORATION"	2012-07-01	212786
